Patient_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
TCGA-38-4625,0.94447786,0.9134334,0.7881409,-0.8319965,-0.09434362,-0.99581444,0.6317223,-0.7429051,-0.9919396,-0.8888018,-0.99808127,-0.6856165,0.9539314,-0.8964634,-0.97793055,-0.765593,0.82555825,0.99984896,-0.99879444,-0.69263154,0.9767511,-0.9951595,0.4381533,0.86106867,0.99490577,0.5866224,-0.9276528,0.82524604,0.3110675,0.7533452,0.9952842,-0.8097203,-0.57837903,0.74371696,0.9743526,-0.87268525,0.93863714,-0.68502283,0.96382916,-0.95971906,0.6414806,-0.5646404,0.92301166,-0.99269897,-0.9897283,0.44594377,0.98939353,-0.37267292,0.7327053,-0.6116911,0.94738716,0.846281,-0.96922225,-0.9123291,-0.76290596,0.9984974,-0.99734807,-0.9959552,0.9311982,-0.98335457,0.9189449,0.11138661,-0.86138505,-0.994093,-0.9862781,0.8908634,-0.1967408,-0.16110139,0.85006016,-0.89825827,0.5655589,-0.5575641,-0.99761707,0.97988254,0.8458415,-0.9945531,0.748625,-0.16345009,-0.98305124,-0.77764016,0.99994636,0.9014679,-0.60762775,0.9964184,-0.9765702,-0.9721369,0.25519,0.79641736,-0.88005155,0.9723403,0.9726666,-0.9841861,0.7837969,-0.99870235,-0.99835837,-0.5165453,-0.65043384,0.73550797,-0.9994008,-0.37945408,0.80772644,0.75253195,-0.77965724,0.91985977,0.9677161,0.88481426,-0.7939783,0.014963078,-0.9279287,0.9915651,0.97555643,0.8732061,-0.9165425,0.8070332,-0.87440133,0.9093067,-0.90087503,-0.28219253,0.97192794,-0.79140097,-0.9687547,-0.87610984,-0.93676317,0.85579497,0.9482461,-0.93652004,0.95543253,0.9647435,-0.88283926,-0.98914593,0.9885524,-0.19252515,-0.8341624,0.38305154,-0.9597073,-0.75541866,0.9942686,-0.9994643,-0.99900776,-0.9496042,-0.05136155,0.9703291,0.910459,0.9258144,-0.81304157,-0.80200684,-0.90720344,0.65949255,0.640459,-0.9136153,0.8677105,0.97637033,0.61511755,-0.4764882,-0.93809074,0.9055241,0.91680473,0.9945764,-0.9560993,0.8340291,-0.9845718,-0.98514175,0.8598856,0.7921309,-0.8270386,-0.723334,0.9970175,-0.73365325,-0.78331727,-0.6901519,0.9942938,0.49382114,0.50724757,0.82057863,0.019434784,0.86716855,0.9963584,0.72453237,0.9972713,-0.9932761,-0.19399452,0.99361527,-0.90444976,0.98375314,0.7914132,0.9997159,-0.99931747,-0.99371755,-0.94347346,-0.97845656,0.78717834,-0.9999434,0.9442446,0.9853424,-0.99938136,0.9788988,0.9984165,-0.9810856,-0.20043978,-0.9081944,-0.85183316,0.888209,-0.5376101,0.96551627,0.89445585,-0.81231654,0.91648936,0.03231366,0.9891555,-0.6101729,0.97624636,-0.80023533,0.9850585,0.4798472,0.9850536,0.8983361,-0.9549265,0.94628626,-0.9944436,0.9926415,0.9998815,0.7468719,0.99778765,-0.8899885,-0.80328643,0.98167825,-0.93827856,0.82603335,-0.7619681,-0.88908684,0.96506774,-0.997809,0.9578287,0.9910729,0.9954944,-0.98220557,0.9865846,0.99885005,0.13669264,-0.93249655,-0.8719321,0.17721128,-0.8966346,-0.9848982,0.9940726,0.24525407,-0.92323494,0.99453515,-0.8474215,0.51044697,0.94671965,-0.9099687,-0.7868676,0.9897025,0.9131578,-0.90852904,-0.9907792,-0.97411793,-0.7808253,-0.941865,-0.657872,0.8918131,0.9827294,0.9945404,0.2710412,-0.6700088,0.9366898,-0.9047425,-0.99157804,0.6729103,0.49603978,-0.88334924,0.89952326,0.8738327,-0.8685436,-0.9972347,0.97742534,-0.6329975,-0.77339184,-0.9630021,0.9794543,-0.989528,-0.84719604,-0.25213787,-0.06128443,-0.95008546,-0.9965374,0.85587174,0.37632373,0.45816284,0.6766414,-0.99456185,0.9984878,0.98671234,-0.9993552,-0.8495723,-0.8661256,-0.9721368,-0.8816045,-0.685565,-0.94222057,-0.30314893,-0.9149735,-0.98200154,-0.9984627,-0.99985534,0.62783515,-0.9681823,0.6902028,-0.99990433,-0.49800283,-0.94358045,-0.9390709,-0.9927506,0.81090516,0.9445232,-0.8864867,-0.947678,0.9979468,0.8997894,-0.94902843,-0.9746429,0.9952169,-0.76813865,0.23313381,0.9998699,-0.9981794,-0.96170264,-0.30502707,0.799621,0.9387936,0.9817421,-0.16045412,-0.820012,0.8416292,-0.7375741,-0.92400044,0.8531152,-0.98151225,0.7444006,-0.99931425,0.9689119,-0.99296016,0.91341925,-0.9231462,-0.99454,0.86269844,0.99554443,0.9254377,0.39803433,-0.90704906,-0.5219832,0.80701995,-0.6601444,0.99250895,0.9051298,0.8901023,-0.67821276,0.71603364,-0.8567016,0.6937965,0.80194163,-0.8886291,0.99799335,0.9957332,-0.9268493,0.8203776,0.54548043,0.9736508,0.21820061,-0.9153687,-0.95852953,0.9403679,0.9645633,0.7850042,-0.9582284,0.94097817,0.876407,0.9999576,0.99672765,-0.99596053,0.8496501,-0.09453023,-0.91503245,0.83121157,-0.99676925,-0.9577071,0.94512665,-0.16969079,0.7814079,-0.80347186,0.8209836,-0.92865413,0.6357775,-0.9809943,0.9740301,0.9983063,-0.95983166,0.7270284,-0.55468863,0.78815824,-0.8533281,0.8970568,0.770344,0.08315027,0.9883981,-0.9025144,0.76662445,0.18414477,-0.9770329,0.4604476,0.8956307,-0.7316409,0.654005,0.9411828,0.5410405,0.74641335,-0.9319196,-0.9394194,0.7587906,0.979261,0.98860556,-0.9581857,-0.6667731,0.14154752,-0.8840325,0.9993476,0.6633641,-0.99472535,-0.97908896,0.6944607,-0.7835106,-0.99988014,-0.9808991,-0.8404014,-0.7074861,-0.45625386,-0.97146386,0.25928858,0.9853469,0.97688484,-0.99885213,-0.9917435,0.999946,-0.8347871,-0.9994727,-0.77559584,0.9549899,0.99007666,0.96545404,-0.083810486,-0.93158716,-0.9770805,-0.99847764,0.7837821,-0.90465707,-0.98369074,0.8270958,-0.85072976,0.9998892,0.7408695,-0.8110849,0.6815467,0.7209358,0.7813827,-0.99814206,-0.82565594,0.5908294,-0.94193757,-0.90172875,0.9859346,0.8755605,0.9985751,-0.712424,-0.765776,-0.92629707,-0.9735758,-0.8256707,-0.7690988,0.9500292,0.9643045,0.7712394,0.9940998,0.08137753,-0.9570172,-0.68213606,-0.8665401,0.31326914,-0.9958659,0.89232457,0.40879276,-0.57281923,0.99939823,0.93673843,0.9679776,-0.9100091,0.99804485,-0.9839077,0.99942666,0.9568483
TCGA-38-4626,0.98865557,0.9479572,0.89898545,-0.9468319,-0.4978452,-0.99922013,0.8257041,-0.8993856,-0.99842143,-0.9767105,-0.99956757,-0.8149147,0.98049974,-0.97633,-0.9937564,-0.88172626,0.91484445,0.99997807,-0.9996983,-0.8700711,0.9924123,-0.99858755,0.77539605,0.9479976,0.9972781,0.77051896,-0.98496073,0.9422758,0.6330192,0.84212273,0.9981483,-0.8932573,-0.566335,0.9213944,0.9891564,-0.92399234,0.97463685,-0.8802269,0.9875995,-0.9898523,0.8959171,-0.85964656,0.98138446,-0.9973853,-0.9964321,0.6501227,0.99788666,-0.468671,0.9142109,-0.661487,0.9767862,0.9642183,-0.9946175,-0.9788269,-0.9011606,0.99973613,-0.99934995,-0.99884766,0.9704941,-0.9913403,0.940532,-0.16535643,-0.96805525,-0.9979187,-0.9949944,0.9802121,-0.2688143,-0.5101839,0.95974815,-0.96774024,0.5753744,-0.61532915,-0.9994774,0.99291134,0.954719,-0.99883723,0.9410752,-0.033834573,-0.99493986,-0.9182939,0.9999942,0.97500265,-0.84096503,0.99867386,-0.9925817,-0.99301845,-0.050387904,0.9501611,-0.96083826,0.9954622,0.99164075,-0.9959303,0.9441245,-0.99952525,-0.9996176,-0.79366916,-0.6848701,0.8691092,-0.9998856,-0.66362333,0.9538747,0.80455726,-0.80097246,0.9770337,0.98835194,0.9652046,-0.9328036,0.14076206,-0.98162633,0.9966651,0.9932516,0.9508606,-0.960421,0.9003536,-0.92372185,0.96741766,-0.95608103,-0.679883,0.9892607,-0.9288088,-0.984961,-0.97380006,-0.976304,0.9716685,0.9755904,-0.9821297,0.9846544,0.99028224,-0.9495651,-0.99548364,0.99589646,-0.43189663,-0.9517736,0.1413614,-0.98415613,-0.9402914,0.9980743,-0.9998756,-0.9998099,-0.991242,-0.41957307,0.9903066,0.9477689,0.9562889,-0.9050428,-0.9363507,-0.9764812,0.82682186,0.9052069,-0.9801343,0.9729138,0.9878329,0.8802948,-0.72920823,-0.9343888,0.97841316,0.9769979,0.99861354,-0.98607653,0.9268052,-0.9893888,-0.99423504,0.8971388,0.88441217,-0.8357084,-0.7325973,0.9993133,-0.95508873,-0.73074085,-0.72565764,0.99759144,0.53241104,0.714533,0.86895245,0.028299972,0.96195215,0.99917513,0.7064114,0.9995042,-0.9980082,0.13020353,0.9975451,-0.98664886,0.99322224,0.90527207,0.99991256,-0.9998613,-0.9982966,-0.97335297,-0.99187624,0.8135535,-0.99999225,0.9851644,0.9929555,-0.9998688,0.99225825,0.99950767,-0.99252605,-0.3622962,-0.97027105,-0.95268434,0.9686586,-0.86735624,0.99111354,0.9720038,-0.9220292,0.9781363,0.13226175,0.99538374,-0.87446004,0.99108475,-0.8913254,0.99554235,0.6916946,0.99557817,0.96956754,-0.9844118,0.9590597,-0.99872774,0.99644285,0.9999754,0.82814145,0.9994617,-0.94904995,-0.9434849,0.988809,-0.9739897,0.94147456,-0.93134737,-0.9740643,0.9906983,-0.99947137,0.98809844,0.9970082,0.99898493,-0.9940717,0.9930771,0.99974954,-0.14542113,-0.9781586,-0.8611835,0.3893901,-0.9596696,-0.9977806,0.99844956,0.52268004,-0.95685816,0.99866796,-0.95239514,0.6653989,0.98036987,-0.9776437,-0.8815687,0.9981255,0.98525363,-0.96178144,-0.9968196,-0.9943896,-0.93430513,-0.9754238,-0.9173168,0.9660776,0.9937725,0.9989035,0.47129014,-0.8778778,0.9733998,-0.97738725,-0.9971742,0.6419226,0.7280163,-0.9355505,0.9723987,0.9224696,-0.96418804,-0.9994338,0.9899285,-0.8481339,-0.8637124,-0.9937873,0.99636143,-0.9968537,-0.92422384,-0.43170545,0.30108342,-0.98564136,-0.9989884,0.94070697,0.75369066,0.46297678,0.874593,-0.9987343,0.9996856,0.9937274,-0.9998582,-0.8481144,-0.93081474,-0.9919935,-0.9433256,-0.88897604,-0.9921775,-0.11007656,-0.95414305,-0.99315333,-0.99973404,-0.99997073,0.86742735,-0.96746564,0.6562165,-0.9999824,-0.7771489,-0.9870366,-0.979497,-0.99775004,0.90756065,0.97212136,-0.9551528,-0.9809142,0.99955314,0.96188617,-0.98810196,-0.98949105,0.99894327,-0.861365,0.3137812,0.99998343,-0.9992744,-0.98848414,-0.49244183,0.91266584,0.9641353,0.99607253,-0.08933336,-0.94492245,0.91800284,-0.906604,-0.93512684,0.96055883,-0.9923486,0.81674135,-0.9998403,0.9921786,-0.99776584,0.9861991,-0.9727343,-0.9985849,0.9228385,0.9992975,0.9220757,0.7347089,-0.96732086,-0.67506546,0.91169274,-0.89809287,0.9987115,0.89476186,0.9764273,-0.9379703,0.953649,-0.9699934,0.9098999,0.8959018,-0.8811512,0.9993496,0.9984919,-0.9595323,0.9439056,0.8194369,0.9918983,0.3474965,-0.9816255,-0.9721968,0.9549382,0.986915,0.9361667,-0.99433786,0.98994553,0.95198184,0.9999945,0.9995378,-0.99873435,0.9652147,-0.39812973,-0.97356445,0.96066374,-0.99915415,-0.9921748,0.95789194,-0.04865878,0.8913719,-0.9188137,0.8895157,-0.968604,0.8518116,-0.99143267,0.99233943,0.9995934,-0.98701924,0.9163237,-0.77958465,0.933347,-0.83396524,0.9807457,0.848139,0.37243426,0.99716175,-0.9684635,0.8743276,0.385866,-0.99524975,0.7667996,0.97354347,-0.91217077,0.70868033,0.9740313,0.83789384,0.7452496,-0.97745657,-0.94934493,0.57843167,0.99492663,0.99518466,-0.9767995,-0.8402608,0.49703172,-0.9572142,0.9999102,0.49047115,-0.9982595,-0.99239075,0.5041113,-0.95457494,-0.99997896,-0.9965826,-0.95838606,-0.84439117,-0.7461849,-0.9942662,0.47604862,0.9908465,0.9874912,-0.9996424,-0.99778086,0.9999933,-0.9514998,-0.99988925,-0.8980072,0.9878255,0.9957005,0.9849155,-0.13646764,-0.95996815,-0.9949314,-0.9995965,0.88693845,-0.98225766,-0.9936163,0.9484093,-0.9279244,0.9999829,0.8174249,-0.92314637,0.5219763,0.8069166,0.80501384,-0.99924815,-0.9534953,0.46549562,-0.96223557,-0.97272956,0.99691904,0.963662,0.9996282,-0.84143287,-0.68330437,-0.9551956,-0.99072623,-0.96472305,-0.8882085,0.98572403,0.98923767,0.8406799,0.99825835,0.5185875,-0.984106,-0.5565762,-0.9363566,0.24284479,-0.99893963,0.9741822,0.1979128,-0.76385844,0.99987215,0.97902757,0.99468637,-0.98892736,0.9995539,-0.99651724,0.99985,0.99161726
TCGA-38-4628,0.99045545,0.94564486,0.9301786,-0.96045345,-0.6660333,-0.9991794,0.85396254,-0.9365497,-0.99868506,-0.9881306,-0.9995081,-0.8090874,0.9838674,-0.98542625,-0.9932869,-0.91446537,0.8994903,0.99997693,-0.99968797,-0.9285191,0.99355906,-0.9988617,0.89011943,0.9567561,0.99702007,0.8203121,-0.9941422,0.97290486,0.7225521,0.8147177,0.9979439,-0.9035289,-0.4307259,0.9523248,0.98787266,-0.9433658,0.9732528,-0.92830426,0.9822708,-0.9935279,0.9248338,-0.914411,0.9838534,-0.9966942,-0.9963748,0.6660639,0.9983469,-0.38663748,0.9077714,-0.59380853,0.9799791,0.9725832,-0.9962936,-0.98845214,-0.9280504,0.9996586,-0.99896514,-0.99860257,0.97902125,-0.99428475,0.9303736,-0.26636326,-0.9750473,-0.99680954,-0.99402666,0.9886396,-0.4596495,-0.6457677,0.97853494,-0.9808748,0.41688251,-0.48694345,-0.99928504,0.9946055,0.9699985,-0.9986632,0.97715026,0.048822843,-0.9947678,-0.9441106,0.9999926,0.9837231,-0.89228755,0.9990422,-0.9934384,-0.99321634,-0.17796643,0.97526115,-0.9590831,0.99778324,0.99597204,-0.99481326,0.9649443,-0.99945945,-0.99942744,-0.8384896,-0.59489393,0.9249274,-0.9998749,-0.69510853,0.95596236,0.759421,-0.75762004,0.97866815,0.9894655,0.9614115,-0.9529571,0.37850127,-0.98748744,0.9974251,0.99511147,0.9682556,-0.9612032,0.8825818,-0.916391,0.9724371,-0.9813007,-0.8070686,0.99020123,-0.94101053,-0.98999304,-0.9853541,-0.9779488,0.9854898,0.9688811,-0.9887026,0.98388463,0.99417794,-0.9674367,-0.99458843,0.9955118,-0.520828,-0.9696127,-0.16772616,-0.9798716,-0.9728274,0.9975778,-0.999811,-0.9998003,-0.99557453,-0.5882392,0.99091333,0.95506287,0.958944,-0.9146056,-0.9568427,-0.98118395,0.8265414,0.94069546,-0.9866493,0.98470116,0.9847607,0.9320495,-0.80463177,-0.9249419,0.98934793,0.98890305,0.99774784,-0.988658,0.95061505,-0.9851213,-0.99278927,0.9107776,0.8980747,-0.75524175,-0.71957636,0.9992116,-0.9757436,-0.6640233,-0.8315126,0.9970678,0.5416983,0.83976394,0.80591893,0.07330688,0.9830858,0.9987092,0.71439654,0.9995644,-0.99825233,0.28896663,0.99761885,-0.9940073,0.98988765,0.9256626,0.99991333,-0.9998116,-0.9979986,-0.9794329,-0.99140537,0.75375205,-0.9999905,0.9910359,0.9917369,-0.9998634,0.9946769,0.9994085,-0.9934855,-0.29108867,-0.96786153,-0.9748445,0.9812294,-0.91106474,0.9937153,0.97584665,-0.95429283,0.98708516,0.35342348,0.9927762,-0.91613066,0.9894134,-0.88747877,0.9930484,0.7551164,0.99529123,0.9713448,-0.98554504,0.9286798,-0.9982669,0.9957975,0.9999713,0.7961696,0.9993657,-0.9468082,-0.95560163,0.98804903,-0.98381644,0.9732607,-0.95576364,-0.9863677,0.9946015,-0.99930894,0.9855897,0.99653256,0.99893147,-0.99218386,0.98838377,0.99966776,-0.25858894,-0.9834941,-0.8443503,0.58697355,-0.9737843,-0.99833035,0.99863946,0.56657344,-0.9608409,0.9987972,-0.97215974,0.7414541,0.9843442,-0.98358744,-0.8955783,0.9982131,0.9907022,-0.9707835,-0.99634767,-0.9970727,-0.95962214,-0.983079,-0.9411001,0.9676328,0.99014413,0.99892646,0.5203936,-0.93598336,0.97473806,-0.9845243,-0.9963214,0.68850017,0.7589512,-0.94387597,0.9798671,0.90496427,-0.9772894,-0.99933594,0.9895421,-0.9025932,-0.80342263,-0.9962221,0.99736536,-0.9967265,-0.93760014,-0.46427375,0.49944404,-0.99077266,-0.99889475,0.9533642,0.838034,0.45508,0.9068474,-0.9982054,0.99975413,0.9921478,-0.9998291,-0.80661964,-0.95417154,-0.9933259,-0.9580333,-0.9589279,-0.9966012,-0.017786255,-0.9681276,-0.9922843,-0.9996532,-0.9999574,0.93414754,-0.96346885,0.6086573,-0.9999779,-0.86094636,-0.98884493,-0.97961503,-0.9973923,0.9236398,0.9668536,-0.9662473,-0.9805817,0.99951047,0.9760913,-0.9927997,-0.9894863,0.9985663,-0.8299953,0.2565526,0.9999819,-0.99914515,-0.9858746,-0.63760746,0.93036693,0.9682804,0.99663043,0.06858137,-0.95654124,0.9227911,-0.9401891,-0.92669225,0.969999,-0.9882831,0.8545813,-0.999793,0.99345756,-0.99750096,0.9935019,-0.9897935,-0.99865943,0.94423413,0.9992266,0.9061321,0.8726565,-0.9806853,-0.71155477,0.944924,-0.89294136,0.9989029,0.87373835,0.992429,-0.9584169,0.97622406,-0.983269,0.92366093,0.9163089,-0.8632472,0.9992972,0.99805593,-0.95668185,0.9704406,0.89914227,0.98964363,0.5817761,-0.9887232,-0.95580125,0.95076334,0.9824239,0.96113926,-0.99532115,0.99314445,0.9753305,0.9999947,0.99967176,-0.9991495,0.97737575,-0.54197323,-0.97959393,0.9792179,-0.9990084,-0.99552774,0.9468324,-0.09075102,0.9126933,-0.9261703,0.887288,-0.970528,0.9003188,-0.9893434,0.99220425,0.9994697,-0.9890832,0.93598753,-0.8266698,0.95122033,-0.69224334,0.98974234,0.8715313,0.6182239,0.9968054,-0.9668817,0.85240376,0.44259825,-0.9972938,0.8252088,0.9788238,-0.95335424,0.6452873,0.9664757,0.90013856,0.6494718,-0.98208344,-0.9319624,0.42268345,0.9950113,0.9957791,-0.9616333,-0.8888047,0.5989019,-0.9726093,0.99989444,0.43248874,-0.9984269,-0.99424535,0.47992793,-0.97229993,-0.9999676,-0.9955625,-0.9816023,-0.885508,-0.82869387,-0.9945355,0.547025,0.9848413,0.98480374,-0.99964863,-0.99773496,0.9999928,-0.9679497,-0.9998464,-0.8820939,0.9910969,0.9949987,0.9878495,-0.23885316,-0.96262234,-0.99658674,-0.99935675,0.91589284,-0.98948693,-0.9950393,0.96389145,-0.9483557,0.9999725,0.8292887,-0.94951266,0.3751818,0.77082956,0.8236008,-0.9992723,-0.9669122,0.38486752,-0.94794196,-0.9708335,0.9975807,0.97453105,0.9996248,-0.8738535,-0.6060737,-0.96175474,-0.99434507,-0.975892,-0.89457744,0.9867753,0.9866546,0.7693593,0.9975002,0.709254,-0.9793652,-0.41535953,-0.95002747,0.20092478,-0.99901956,0.9841598,-0.056727376,-0.8045693,0.99986047,0.97360545,0.99641496,-0.9952812,0.99958324,-0.9966609,0.9998474,0.9918105
TCGA-38-4629,0.9626259,0.9162455,0.86363757,-0.884603,-0.35628864,-0.99670905,0.73745245,-0.8406742,-0.994221,-0.9428512,-0.9983557,-0.6804117,0.96198636,-0.9454313,-0.979863,-0.83645314,0.8404484,0.9998827,-0.9989403,-0.82180923,0.9784685,-0.99660623,0.6519405,0.89971864,0.9946285,0.68592477,-0.9618118,0.9009672,0.44590336,0.75335556,0.9954912,-0.8098508,-0.46035385,0.8557443,0.9775068,-0.8983281,0.94329166,-0.83413315,0.96339333,-0.9739444,0.78517514,-0.74427897,0.9530709,-0.99307305,-0.99065256,0.5076079,0.99325866,-0.36276013,0.7966073,-0.58205193,0.9612901,0.90409,-0.982968,-0.9480136,-0.83888286,0.99875623,-0.99692106,-0.99606615,0.9397416,-0.9860168,0.9149978,-0.11683608,-0.91698337,-0.99410915,-0.98722917,0.9506311,-0.27936015,-0.3681409,0.91275066,-0.94192845,0.47284672,-0.5093427,-0.99802005,0.9840903,0.91262317,-0.9959633,0.88630223,-0.012638341,-0.98572725,-0.86365896,0.99995655,0.9387474,-0.77621555,0.99730396,-0.9820112,-0.9787791,0.11703743,0.8988216,-0.9016753,0.987157,0.9850672,-0.98764926,0.87880075,-0.99862796,-0.99869263,-0.6681967,-0.5449378,0.8221886,-0.99955124,-0.5034226,0.8807222,0.7385021,-0.75155133,0.9335631,0.97728497,0.905794,-0.87043184,0.19217691,-0.9545067,0.9934804,0.9828575,0.9081573,-0.9212842,0.8200548,-0.88334495,0.9261484,-0.9419718,-0.55506676,0.9752939,-0.86833906,-0.9750315,-0.9452569,-0.94915533,0.92965657,0.94065964,-0.9601711,0.9659147,0.97660774,-0.9182166,-0.9890119,0.9897868,-0.37032282,-0.9007604,0.14332396,-0.96172875,-0.8680873,0.99507344,-0.9994671,-0.998995,-0.9766594,-0.35558757,0.9749259,0.92905724,0.92691916,-0.8255362,-0.8813416,-0.94798535,0.7263088,0.8092357,-0.9467851,0.93145937,0.9769862,0.76156473,-0.60148716,-0.9244344,0.9448965,0.95658296,0.9934134,-0.9733256,0.8817247,-0.9838465,-0.9850507,0.8690651,0.7951508,-0.76997346,-0.6627077,0.9972215,-0.87276065,-0.7354146,-0.76332086,0.9937183,0.4943109,0.66862977,0.79504734,0.041285314,0.93700343,0.9966603,0.7152107,0.9979569,-0.9949267,0.07452179,0.99311215,-0.9603049,0.98317295,0.85799694,0.99972624,-0.9993776,-0.99427336,-0.95656925,-0.98081046,0.74706954,-0.999948,0.96538436,0.98458135,-0.9995024,0.98435396,0.9984616,-0.98477626,-0.26702943,-0.9276921,-0.91155314,0.9356019,-0.7362792,0.9781792,0.94004315,-0.8880359,0.9516675,0.129723,0.98767823,-0.74493885,0.9779722,-0.8259991,0.9851608,0.59710735,0.9849933,0.9168859,-0.9677032,0.915869,-0.9951632,0.99298495,0.9998869,0.7354611,0.99790573,-0.89980763,-0.8797762,0.9810242,-0.9576755,0.9130276,-0.8533882,-0.94364953,0.9800242,-0.9977801,0.9645072,0.99224013,0.9966565,-0.9854252,0.98486054,0.99896693,-0.0052860016,-0.9451772,-0.84301543,0.30084208,-0.93404233,-0.9922633,0.99486554,0.3826988,-0.9424398,0.99508256,-0.91662943,0.6266003,0.9571666,-0.9481121,-0.82837623,0.9922766,0.95247316,-0.94498396,-0.9916625,-0.98556864,-0.8671017,-0.95947015,-0.77595717,0.9252826,0.98126686,0.9960264,0.41295734,-0.8166113,0.93339074,-0.9415012,-0.9908553,0.68307304,0.61869663,-0.89252007,0.9285732,0.8618636,-0.9228424,-0.99777746,0.9777851,-0.7459987,-0.7756781,-0.9813272,0.9882341,-0.9904407,-0.87761885,-0.3707157,0.15338576,-0.96959287,-0.99718255,0.900527,0.61465174,0.39699566,0.7939258,-0.995267,0.9988102,0.98599595,-0.9994441,-0.81789494,-0.89521766,-0.9743551,-0.9091796,-0.8359618,-0.9737103,-0.20299068,-0.93692464,-0.98215926,-0.9983641,-0.9998677,0.7901534,-0.96314263,0.6102081,-0.9999191,-0.68295914,-0.9575468,-0.9527652,-0.9931758,0.85967994,0.95424074,-0.9214661,-0.9592148,0.9982201,0.9312289,-0.9705667,-0.9804289,0.9959059,-0.78632194,0.13072482,0.9999017,-0.9981815,-0.96657574,-0.4600824,0.84470767,0.9381608,0.98814195,0.029016098,-0.898745,0.86369026,-0.82715446,-0.909212,0.90595657,-0.9785405,0.78542316,-0.9993399,0.97672504,-0.9931643,0.96307075,-0.960474,-0.99518603,0.887371,0.99686116,0.9035957,0.59766537,-0.9438655,-0.56653565,0.8600439,-0.78335464,0.9956111,0.8602999,0.95602775,-0.8256346,0.8691355,-0.9347348,0.80613285,0.84175104,-0.8647536,0.998075,0.99558634,-0.9289858,0.8912761,0.72270167,0.975618,0.41755697,-0.9484945,-0.94606704,0.9370638,0.9654213,0.8768955,-0.9791319,0.96832925,0.9161683,0.99996525,0.9979134,-0.99686587,0.9281872,-0.3752534,-0.945946,0.9237628,-0.9972183,-0.9745497,0.937918,-0.18240422,0.8276994,-0.8522293,0.82431823,-0.94675493,0.7676712,-0.98501015,0.980478,0.9983722,-0.9718305,0.8198936,-0.6627324,0.87260735,-0.78101504,0.94644296,0.8180108,0.35753417,0.9912377,-0.9307734,0.80661446,0.2153063,-0.9878225,0.63717264,0.9316464,-0.8446767,0.6047638,0.94714516,0.70506793,0.7020232,-0.9486172,-0.93186444,0.58848375,0.98524916,0.9886096,-0.94858325,-0.76218146,0.38075894,-0.91585964,0.9994939,0.56181777,-0.9951614,-0.9853946,0.5982465,-0.895772,-0.99990207,-0.9831234,-0.9237545,-0.75864947,-0.60620034,-0.980736,0.36840448,0.9805982,0.97629493,-0.99913555,-0.9932308,0.99995714,-0.8907159,-0.99949265,-0.8146241,0.97338086,0.99119323,0.97221774,-0.14010021,-0.92708117,-0.9881742,-0.9983856,0.865324,-0.9460594,-0.9868376,0.8827824,-0.8873937,0.9999156,0.78410864,-0.8847869,0.5883515,0.7169979,0.7726964,-0.9985093,-0.895478,0.4795399,-0.93488836,-0.93807614,0.99000645,0.9301655,0.9988654,-0.76529205,-0.6859075,-0.9430285,-0.9803057,-0.90203434,-0.775536,0.9629805,0.9690628,0.72068715,0.9943225,0.38444316,-0.9595729,-0.5922236,-0.8912218,0.20641585,-0.99632275,0.9382839,0.26848686,-0.7014151,0.9994657,0.93958664,0.98072857,-0.96802497,0.99828464,-0.98828536,0.9994512,0.9733646
