,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
TCGA-38-4625,0.67061776,-0.96789277,-0.907652,-0.3704034,-0.99967283,0.80196345,-0.9964987,0.017995844,-0.6300866,-0.6211326,0.73208886,-0.95969856,0.87761927,-0.9224476,0.22173522,0.65645266,-0.5537848,0.87834644,0.34993255,-0.99401724,0.8197211,0.9734544,0.7753135,-0.6198828,0.80618834,-0.9949397,0.6938723,0.6062415,0.9265689,-0.89956164,-0.93678474,-0.75460154,-0.059873454,0.89953214,0.6108691,0.9553507,-0.62307674,0.9027192,0.24292266,-0.9946339,-0.6039143,0.83769614,-0.041117955,0.9992778,-0.39354083,-0.8663548,-0.88669556,-0.44115523,-0.6750685,-0.7682086,0.62923515,-0.97458416,0.81032956,-0.93696076,-0.96700543,-0.8210636,0.3743135,-0.43603283,0.66796494,0.5733488,0.5900087,0.8691179,0.79978836,-0.84171486,-0.6746533,-0.76599634,0.76347333,0.857917,-0.48746178,0.23008044,0.97393906,-0.38924944,0.9362722,0.5089735,0.2754795,-0.76291513,-0.78109086,0.6142511,0.46409038,-0.936968,-0.34970656,-0.8662055,-0.6209853,0.80651706,-0.9902772,0.98554647,-0.5284829,0.69090086,0.5772738,0.56875175,-0.17311768,0.80815136,0.70711315,-0.67639786,0.45433694,0.41075572,0.9502679,-0.014448838,-0.932954,0.8888118,0.24178244,0.30325347,-0.98956233,-0.5904093,0.86123973,-0.23846564,0.5226123,-0.3124105,-0.865793,0.47917035,0.87680554,-0.10997104,0.98912424,0.62117535,0.9775809,-0.85968477,0.5671209,0.61416084,-0.8164395,-0.98633045,0.023075026,0.9898211,0.9509216,-0.6799967,0.9954506,0.44524398,-0.82132566,0.7618557,0.67144376,-0.8981885,-0.7692765,-0.46703,0.606194,0.34602535,-0.868503,0.6682879,-0.6987571,0.9935516,-0.99136233,-0.7832232,-0.063513175,0.5768412,-0.9603269,0.74882835,-0.9884208,0.654702,-0.56745356,-0.9870902,0.34057695,0.9823259,-0.88016725,-0.48803192,0.5285187,-0.39479783,-0.582289,-0.32168993,-0.31318945,0.47937566,-0.98248506,-0.9016336,0.59581274,-0.40359908,0.27607793,0.7380556,-0.9107165,0.46973902,-0.67172664,0.7350747,-0.95004076,0.9419325,-0.39882326,0.25486347,0.8600739,0.9544049,-0.67368597,0.8037023,-0.21105863,0.009336729,0.54004496,-0.23635288,0.754855,-0.9067143,0.79607815,-0.6591638,-0.6813149,-0.67301214,-0.72609323,-0.97457236,0.9601232,0.84757024,-0.10340604,0.25547612,-0.8267862,0.9973623,-0.97069705,-0.9793946,0.84378576,0.83782786,-0.98169583,0.8337113,-0.89541185,0.70287603,0.054266647,0.78460646,0.84347624,-0.37494272,-0.78715533,-0.9866495,0.6556234,-0.99461347,0.5490853,-0.958175,0.86201334,-0.42578733,-0.3629855,-0.96693385,-0.99293554,0.31194043,-0.96611804,-0.55993944,-0.8494272,0.79775625,-0.91017646,0.9520688,0.92135,0.6210789,-0.8742722,-0.7202274,0.50022024,0.90808994,-0.6384052,-0.8655887,-0.5214047,0.2758903,0.96877927,-0.96010935,-0.4574164,0.78280413,0.7670993,-0.20402412,-0.99733365,0.7849486,0.9644811,-0.75407434,0.96286595,0.95047235,0.7694559,0.4804957,0.57325184,-0.9931957,0.88186824,0.617635,0.534884,0.38404176,0.9223726,-0.98498774,0.018677734,-0.87795365,-0.93769234,-0.6414392,0.761898,0.99767816,0.6505211,0.99854416,0.4399475,-0.8516184,-0.60248077,0.020096825,0.5874211,-0.689094,-0.95368934,-0.99957025,-0.46620032,0.754472,-0.454072,0.63558346,0.022995476,0.73932624,-0.09995491,-0.9146244,-0.6348057,0.5731717,0.9467744,0.8994287,0.92264307,0.6596176,-0.9986965,-0.71002376,0.84289026,-0.395841,0.76795936,0.75121135,-0.6205498,-0.95037436,0.968377,-0.8121113,-0.22439945,0.1726736,0.94950247,0.4003298,-0.9404754,0.49195093,0.54866874,0.13762952,-0.7165935,-0.07460593,-0.47472218,0.96339434,0.4573398,-0.7518754,-0.11122487,-0.46773782,-0.99798197,0.5578702,0.6960996,0.9429249,0.8182511,-0.6929824,0.82230175,-0.86977684,-0.8405202,-0.40719324,-0.98517936,0.86574996,0.64384407,0.6987042,-0.5851151,0.27923745,0.7293891,-0.9231172,-0.741203,0.7558549,-0.9625675,0.9536939,-0.07250527,-0.6043453,-0.987103,0.87278116,-0.72906196,0.7365155,-0.8424298,-0.62040246,0.5477223,0.028825657,0.99087834,0.45720723,0.77140254,-0.22008568,-0.7231471,-0.66377425,-0.7390303,0.019097922,-0.46691132,0.3769594,0.6821069,-0.76633537,0.8581131,0.09276133,-0.7954398,0.8993773,0.92008734,-0.80016476,-0.8496852,0.98767525,-0.71397936,0.6341655,-0.9890881,0.5496813,-0.2967884,0.91405785,-0.7426438,0.9980046,0.7572702,-0.86866635,-0.5685491,-0.79693955,-0.86598814,0.8771175,0.9707154,-0.5683558,0.4508956,-0.79548585,-0.6202003,0.9203823,0.36988932,-0.85195416,0.654289,-0.8390186,-0.9998933,-0.8725814,0.7119242,-0.8041232,-0.5054928,0.7808542,0.94328207,-0.99274737,0.693867,-0.13630526,-0.82278204,-0.99756485,-0.8333237,-0.6103852,0.9087004,-0.64778376,0.79364336,0.9396038,-0.9993678,-0.46839604,-0.7244065,0.4008189,-0.5628267,-0.77078813,-0.7577406,0.5850373,-0.5762251,0.9362514,-0.8583679,0.91566646,0.8633818,-0.5881711,0.9305298,-0.31139004,0.9229402,-0.9457646,0.520124,0.7151875,0.9766588,-0.92292476,-0.99621785,0.9812321,-0.7423706,-0.9105017,-0.6226579,0.52177894,-0.9687233,-0.86925507,-0.8230026,-0.69608694,0.74199724,-0.59007186,0.42361444,-0.99491674,-0.37323332,-0.9369602,-0.8995367,-0.6946138,0.9993247,0.9831001,0.82029253,-0.937592,-0.74997383,-0.9654137,-0.38427186,-0.9999408,0.9647717,0.7931487,0.6862694,0.9500675,0.49725688,-0.8038482,0.9876743,-0.6415522,0.9313601,0.9316241,0.6564883,0.9390946,-0.43314785,0.6401838,0.11744454,-0.9249067,-0.42595086,-0.78925854,0.99313545,-0.9670324,0.5855809,0.7882943,-0.88156426,-0.6554442,-0.9963035,-0.9892318,0.89335257,0.9908734,0.19371454,-0.78232086,0.8495379,-0.4834037,0.287838,0.8550807,-0.9158349,0.74791914,0.3825506,0.64755327,0.9658474,-0.64859873,0.7893271,0.6188132,-0.67382973,0.29088965,-0.92694384,-0.9986843
TCGA-38-4626,0.25622365,-0.726841,-0.6420889,0.10500835,-0.980019,0.8113558,-0.95581436,-0.33752593,-0.07672213,-0.7248559,-0.621998,-0.81824654,0.6310072,-0.6246723,-0.1368191,0.30817664,0.030268755,0.61298734,0.5547845,-0.9260908,0.3355948,0.91689104,-0.012743004,-0.18131804,0.6008901,-0.9742787,0.104522,0.2905411,0.68436444,-0.58618724,-0.9285818,-0.09198077,0.2945532,0.26411295,0.3623497,0.96827495,-0.0010180925,0.5034728,-0.046359286,-0.9957097,-0.22850427,0.48010156,0.17765972,0.98467004,-0.6505582,-0.056507275,-0.6055253,-0.42449766,0.14703082,-0.33493423,-0.026538715,-0.8095919,0.7396859,-0.4528855,-0.7626487,-0.5741522,-0.5593502,-0.028130423,-0.23287377,0.15145457,0.37122107,0.7817032,0.17315757,-0.6044649,-0.3368861,-0.26019415,0.24249524,0.57942146,-0.75280625,-0.02423505,0.858254,0.064857915,0.7013294,0.720264,0.5328561,-0.3892867,-0.3050696,0.18660316,0.27961004,-0.60037994,-0.08556652,-0.72935754,-0.27022472,0.61366063,-0.86771226,0.9286355,-0.15612726,0.4618461,0.06591681,0.5744504,0.36643136,0.3585751,0.40995628,-0.24421479,0.18687059,0.36663896,0.7357513,0.5598673,-0.92983764,-0.15078685,0.34905905,0.63116586,-0.8539103,-0.19521657,0.38237038,0.3493359,0.39904058,0.14700724,-0.6007019,0.23975565,0.65353256,-0.15076292,0.9061784,0.6509791,0.9526198,-0.20889612,0.06345379,-0.03198875,-0.8180741,-0.8557329,-0.28934112,0.95116454,0.723802,-0.7653376,0.91252565,0.3313766,-0.0362814,0.20553002,0.33138463,-0.10754921,-0.60853267,0.3362914,0.15377991,0.8732942,-0.35908416,0.20447211,-0.35016316,0.99312735,-0.927675,-0.5391424,-0.11908184,0.3389038,-0.5651227,0.49005276,-0.93716663,0.28296712,-0.26191422,-0.8022239,0.018935991,0.9256355,-0.70537907,-0.10987091,0.15218337,-0.26583835,-0.20673364,-0.49006093,0.14668323,0.14998853,-0.89068943,-0.5650255,-0.3248516,-0.1663953,-0.2749147,0.60125387,-0.9317052,0.15805955,-0.5823455,0.41686547,-0.4512316,0.77666795,0.26988557,-0.21168211,0.7087929,0.8595457,-0.2336316,0.411157,0.25139573,-0.19782095,0.0013044599,-0.23976068,0.28716475,0.28343862,0.30867603,-0.22554411,-0.50551134,-0.32584733,-0.4470103,-0.8193307,0.8854501,0.66787094,0.6140817,-0.06521224,-0.43000725,0.9904041,-0.8812022,-0.74741614,0.37058216,0.7757521,-0.9535371,0.4176457,-0.55675644,0.6602553,0.081844114,0.47956958,0.3697537,0.35999584,-0.4389925,-0.81664884,0.20444055,-0.93873405,0.12124802,-0.66492575,0.6398852,0.027067183,0.1317501,-0.8416489,-0.96639746,0.046303883,-0.79713523,-0.21386366,-0.55897534,0.41748893,-0.91210675,0.96062815,0.8116791,0.5806181,-0.78147423,-0.18756522,-0.025359021,0.18892945,-0.38076624,-0.4415784,-0.14438252,-0.05434499,0.74869907,-0.8253436,-0.7161717,0.2115495,0.48780432,-0.63901734,-0.98225045,0.3789386,0.8669284,-0.3382279,0.7166283,0.66756845,0.44239601,0.27542573,0.07411021,-0.9887938,0.550643,-0.20768645,-0.5886111,-0.05287901,0.42667112,-0.82921255,-0.5511937,-0.2922185,-0.33917215,-0.25125578,-0.0771101,0.98974645,0.40850282,0.96816003,0.25444037,-0.4682132,-0.080690786,-0.25050977,0.13991906,-0.37607473,-0.34173736,-0.99544597,-0.73771715,0.42224658,-0.13773432,0.22206055,-0.22209617,-0.66375834,-0.44653407,-0.80046874,-0.03762819,0.79668504,0.5067762,0.42516723,-0.19484708,0.28621268,-0.97096926,-0.45564988,0.20996663,-0.13181983,0.43765214,0.35797969,0.0769156,-0.9095303,0.8882569,-0.4086583,0.26194558,0.35115868,0.9322481,0.16435148,-0.78637725,-0.04662583,-0.09222348,-0.5966796,-0.43033466,0.38385683,-0.67968196,0.86019397,0.18182518,-0.87193626,0.096682146,-0.09086874,-0.97476196,0.2980351,-0.2997335,0.6927928,0.550889,-0.26813462,0.60904926,-0.51428115,-0.50528044,-0.7803503,-0.9325736,0.43632787,0.52039194,-0.35131705,-0.20125328,0.65310794,0.2153757,-0.1695865,-0.42912877,0.43243825,-0.7820455,0.68676823,-0.048942294,-0.07125291,-0.89335835,0.78360426,-0.46250075,0.5454179,-0.3813374,-0.6638857,-0.49756488,0.4916555,0.991109,0.6386278,0.614045,-0.0301031,-0.2854137,-0.25408256,-0.013592119,0.36206514,-0.114466645,-0.14027953,0.17293769,-0.45037445,0.22740133,0.51185817,-0.40231124,0.6923357,0.83049417,-0.42661405,-0.7746997,0.96797395,0.19559999,0.06729094,-0.83763033,0.13776854,0.059605077,0.60340273,-0.1071624,0.9870413,0.26583168,-0.19882093,0.30334616,-0.23098104,-0.59105575,0.65862787,0.7626154,-0.28651413,0.5419888,-0.6444995,-0.41492784,0.58082706,0.5900647,-0.46908507,0.4439239,-0.75354326,-0.99624604,-0.5927151,-0.2525443,-0.5131366,-0.29618818,0.5099509,0.6090117,-0.87993616,0.4777659,0.45688218,-0.37132967,-0.9923454,-0.33531356,-0.43296456,0.81297153,-0.63677377,0.4655871,0.69956106,-0.9817021,-0.21950111,-0.3462362,0.098028705,-0.3232119,-0.46067378,-0.35978445,0.188508,-0.18036081,0.84409636,-0.44267717,0.54878604,0.47564495,-0.029355753,0.48182997,-0.5719596,0.45407876,-0.7549352,0.66603863,0.3149403,0.77221614,-0.71650726,-0.99657243,0.9731288,-0.084338255,-0.6091467,-0.19882907,0.49456745,-0.8689278,-0.6045663,-0.54136866,-0.3881834,0.34848103,-0.24816944,0.109666936,-0.9500783,-0.653446,-0.86616,-0.40273187,-0.8057782,0.9733927,0.8050828,0.5835079,-0.73047435,0.015390451,-0.56493956,0.040043358,-0.9979916,0.6857666,0.2620197,0.6218551,0.6428763,0.07030743,-0.0071458477,0.8618142,-0.53643703,0.86610454,0.703816,0.50885385,0.65631944,0.06524856,0.25918064,0.48989165,0.44834352,0.20877108,0.3796042,0.97849995,-0.68031824,0.11801542,0.44544774,-0.6389684,-0.15360667,-0.99557906,-0.9444837,0.60839814,0.8035155,-0.18050468,-0.660925,0.4956922,-0.03411959,0.41597632,0.4745465,-0.90555537,0.41411024,0.32346216,0.22689925,0.93810815,-0.22638988,0.45175004,0.38489676,-0.16780931,-0.074322164,-0.90208584,-0.98450154
TCGA-38-4628,0.6119247,-0.9636875,-0.8211372,-0.027709752,-0.97488487,0.9226286,-0.9830108,0.122381665,-0.80293506,0.29413503,-0.5183283,-0.71766007,0.6677143,-0.72464055,0.45769045,0.32963064,-0.37551087,0.7938754,0.6254491,-0.9282776,0.5219327,0.94059783,0.06250631,-0.2494322,0.58234966,-0.9938273,0.17632855,0.53672135,0.8637327,-0.7692417,-0.58624876,-0.40294135,-0.18852322,0.62253594,0.56540346,0.9816636,0.538898,0.6645049,0.6171645,-0.9922141,-0.5821579,0.83704954,-0.32765135,0.9907363,-0.91258156,-0.8309478,-0.6842357,0.04199575,-0.43053734,-0.43303844,0.33405203,-0.9458475,0.8536185,-0.7681115,-0.88724756,-0.68207866,-0.025200278,-0.34942615,-0.37990752,0.5016176,0.63872653,0.76724434,0.8487799,-0.65674883,-0.5596353,-0.6496433,0.626065,0.66315186,-0.74097604,0.2834763,0.8800171,-0.30864805,0.73052347,0.19858891,-0.012891,-0.5109435,-0.5524322,0.35176215,0.32514414,-0.70134795,-0.21510035,-0.6770471,-0.60349524,0.725411,-0.98030186,0.9862057,-0.51883113,0.64729416,0.39618114,0.7431472,0.03883995,0.8065247,0.7922061,-0.577848,-0.3627293,0.6693473,0.7468783,-0.22108558,-0.96969205,0.2466977,0.026042206,-0.34325027,-0.96545213,-0.5101465,0.64785045,0.67228454,0.60925,-0.35174063,-0.8483778,0.70005995,0.82008356,-0.5656597,0.9386483,0.66371095,0.97530687,-0.45275143,0.49600562,0.31100976,-0.8996733,-0.9337824,0.07427919,0.9718437,0.7778273,-0.659368,0.97301084,0.60279816,-0.85003436,0.34466144,-0.0867146,-0.6495173,-0.72681564,-0.55198,0.38214937,0.5178226,-0.56709576,0.42142105,-0.63936013,0.97206736,-0.9764484,-0.7487231,0.4859171,0.5275326,-0.26805204,0.6061159,-0.9667069,0.6038054,-0.4524413,-0.9457961,0.2621202,0.96152294,-0.9253074,-0.4283679,0.50378114,0.2602033,-0.5573761,0.018398713,-0.3364554,0.53199935,-0.95432967,-0.80976576,-0.5489067,-0.56944734,0.026837906,0.64818877,-0.95951134,0.33136082,-0.7741226,0.46316826,-0.52669036,0.8203242,-0.21665673,0.31259188,-0.08856651,0.9427231,-0.49875733,0.6771433,0.31824455,0.58576095,0.30843374,-0.10615186,0.34898344,-0.7929665,0.2647979,-0.6969596,-0.7045501,-0.6923195,-0.6591802,-0.95595086,0.9351394,0.632329,-0.35145506,0.43057844,-0.60030293,0.99614835,-0.7775798,-0.91843134,0.7195247,0.83148617,-0.9126767,0.64882493,-0.88959396,0.77292323,0.037954807,0.794147,0.44682914,0.6288188,-0.53484344,-0.91048396,0.60095114,-0.963991,0.26518428,-0.8441904,0.4899604,-0.47342536,-0.43586192,-0.9278207,-0.9808118,0.41003862,-0.8475475,-0.5182658,-0.8203221,0.7203396,-0.9730366,0.94698405,0.89414746,0.72224563,-0.84748805,-0.2820218,0.5237409,0.37969235,-0.5530861,-0.67302436,-0.17155498,0.34807447,0.8654574,-0.9399102,-0.119162604,0.6106192,0.84660804,0.16536704,-0.9703694,0.7422711,0.88324213,-0.48836318,0.8279589,0.83246344,0.5781456,0.4203448,0.38920403,-0.9883689,0.4580963,0.51152515,-0.030090548,0.41278014,0.8408477,-0.8298491,0.72357064,-0.83554655,-0.7026074,-0.44840828,0.69283134,0.9862019,0.65710455,0.9773223,0.47882664,-0.61107415,-0.46698597,-0.4662881,0.35511583,-0.5953842,-0.8335758,-0.99723256,-0.54094076,0.6849672,-0.54027176,0.6260476,0.093803935,-0.46619874,0.49221453,-0.90457004,0.07887125,0.1513096,0.76255804,0.51595736,0.53334546,0.39121464,-0.951279,-0.72418255,0.50358564,-0.48864594,0.6445436,0.646131,-0.10261919,-0.9344377,0.91278696,-0.41664493,-0.30656475,0.07790904,0.9247824,0.459304,-0.901134,0.33594945,0.4522011,-0.39335686,-0.48419657,-0.068387926,-0.52677405,0.87071276,0.4602048,-0.88606745,-0.13085271,-0.41659927,-0.9867512,0.51842153,0.45513603,0.8828358,0.7178999,-0.49505815,0.6882969,-0.80724,-0.678787,-0.29153466,-0.9634835,0.63253146,0.5529478,0.56209844,-0.3162191,0.02472606,0.30823386,-0.8411324,-0.7087908,0.59716594,-0.87952214,0.94847006,-0.223125,-0.44996274,-0.9488579,0.8587833,-0.49813727,0.50074106,-0.48876345,0.089846455,0.32412744,0.42430758,0.99455875,0.2068043,0.83459586,0.5361762,-0.5717324,-0.4690869,-0.4116787,-0.09168886,-0.5518109,0.26183936,0.3219923,-0.7387521,0.43480465,0.43761635,-0.6724741,0.7383804,0.45883462,-0.68210214,-0.83535224,0.89261895,0.15790953,0.3712206,-0.9806036,0.39487785,-0.2209336,0.7453945,-0.0387891,0.99518776,0.57673424,-0.5459927,-0.30314678,-0.29164904,-0.5302281,0.8454142,0.8869252,-0.47061583,0.28584206,-0.7608683,-0.37320405,0.8344928,0.2044314,-0.5961439,0.66771674,-0.8164988,-0.997189,-0.76534355,0.63892233,-0.680184,-0.41201195,0.62063444,0.7569278,-0.9866169,0.62288857,-0.21690322,-0.51307,-0.9850273,-0.48253673,-0.87273407,0.91919416,-0.6845711,0.6663737,0.8661199,-0.9849143,-0.32635432,-0.5976293,0.30948418,-0.5168129,-0.64712405,-0.54044795,0.4533175,-0.563435,0.95249397,-0.58997226,0.6625697,0.74754846,-0.33834478,0.8574275,-0.0970584,0.7811667,-0.88853025,0.20982343,0.6278169,0.7992779,-0.74060416,-0.9741519,0.9349728,-0.46008837,-0.53331614,-0.5770844,-0.32268533,-0.83899367,-0.66597104,-0.8232148,-0.5003726,0.5478277,-0.27735686,0.6023056,-0.9657538,-0.24983782,-0.9110022,-0.6779562,-0.6445495,0.9851451,0.9621687,0.8132538,-0.94527745,-0.43000516,-0.8771132,-0.43212938,-0.9982502,0.94446325,0.60964423,0.6708129,0.7779089,0.5129865,-0.5654883,0.9160326,-0.27689064,0.9268173,0.7460538,0.73248047,0.8515896,-0.25289005,0.6011028,-0.07651205,0.593256,-0.29081908,-0.14671782,0.983285,-0.5506586,0.30659702,0.72357285,-0.709699,-0.5150643,-0.98696494,-0.9326694,0.57543373,0.9493906,0.41214064,-0.8347104,0.6063413,-0.3179749,0.060285468,0.6179025,-0.9692774,0.57485217,-0.06778465,0.6289856,0.9472171,-0.74869084,0.67659205,0.6372796,-0.43135437,0.24662174,-0.7850055,-0.96873087
TCGA-38-4629,0.8712743,-0.9994631,-0.9801992,-0.651924,-0.9998962,0.92614037,-0.99133766,0.4965125,-0.8191669,-0.1415917,0.49440888,-0.93187165,0.96371144,-0.96310055,0.6548841,0.83158004,-0.7030209,0.9686852,0.021146083,-0.99814135,0.7501996,0.99867004,-0.5176529,-0.7671435,0.8567597,-0.99923795,0.82339966,0.8367595,0.9722293,-0.9351388,-0.8940629,-0.9078397,-0.6407507,0.92783415,0.89697737,0.9977767,0.65405387,0.927492,0.44470426,-0.9995893,-0.83006555,0.9566832,-0.68686414,0.99983174,-0.9532684,-0.9132869,-0.92431784,0.4345668,-0.9220925,-0.8340237,0.89926744,-0.9931658,0.97751504,-0.9631486,-0.96468973,-0.90783197,0.7873161,-0.75841194,0.44848624,0.9015672,0.844895,0.95056796,0.98735625,-0.8938361,-0.8914217,-0.8740224,0.88465065,0.9470715,-0.7258061,0.26708835,0.9892792,-0.65690404,0.964475,0.41693065,-0.16972294,-0.84584546,-0.85336655,0.8065309,0.7228649,-0.9655747,-0.7230369,-0.9379535,-0.88845813,0.83171564,-0.99892884,0.9985311,-0.81236374,0.8279016,0.7431491,0.8828533,-0.62171626,0.97397995,0.8910558,-0.8603473,-0.8846815,0.47261438,0.95932317,-0.3860708,-0.9801825,0.80194664,-0.0533251,0.086392194,-0.99592066,-0.82628715,0.8645903,-0.15513441,0.8582212,-0.58450186,-0.957262,0.8448862,0.9653907,-0.6394433,0.9965229,0.9121188,0.99340063,-0.9271212,0.78549993,0.6561515,-0.80418146,-0.99928135,0.22493456,0.99951124,0.9668885,-0.857346,0.99861145,0.7792382,-0.9263529,0.80497354,-0.46865138,-0.97458,-0.91158366,-0.6646662,0.7294216,0.43182668,-0.71594554,0.8856645,-0.91523135,0.98767143,-0.9989403,-0.9653407,0.371781,0.8855547,-0.58790976,0.9128833,-0.9989268,0.8068702,-0.7358809,-0.99642783,0.59506863,0.99343765,-0.9938572,-0.7149542,0.8057066,0.47361854,-0.90001786,0.078717686,-0.6763225,0.67095447,-0.9991727,-0.9719552,-0.745814,-0.78553057,0.39232153,0.8637105,-0.96275556,0.68523335,-0.8726731,0.88711756,-0.9788911,0.81835717,-0.50505376,0.6108372,0.8608341,0.98262507,-0.8410204,0.9058585,0.87829673,0.3282451,0.75062513,-0.7182747,0.8425492,-0.74548167,0.59440416,-0.84414685,-0.8897842,-0.8904637,-0.85736096,-0.99363095,0.9388608,0.90051466,-0.4842316,0.5264048,-0.9292037,0.9999028,-0.98500764,-0.9870398,0.9701938,0.9854693,-0.9868658,0.9279227,-0.94761616,0.95912105,0.3320458,0.9411737,0.91752684,0.7620013,-0.86786294,-0.99494976,0.82056564,-0.9985695,0.72935534,-0.9849765,0.7486637,-0.76446253,-0.39662245,-0.9921517,-0.99931824,0.5431214,-0.9849938,-0.76112133,-0.94831145,0.94968027,-0.9840943,0.99429363,0.9712368,0.88415754,-0.9813823,-0.7757712,0.88222694,0.7669436,-0.7941304,-0.91909677,-0.44583735,0.6598867,0.96579486,-0.9353277,-0.41847503,0.8709054,0.95449936,0.110322304,-0.99951196,0.9197207,0.9264584,-0.84727347,0.981619,0.9861015,0.8398126,0.7335589,0.728913,-0.99760693,0.9274548,0.7481064,0.04096706,0.75696075,0.9644348,-0.99684507,-0.32921743,-0.96877813,-0.70550334,-0.87263644,0.95259285,0.99996275,0.86604464,0.9998014,0.43843418,-0.9058754,-0.8056957,0.020667836,0.71462667,-0.87796235,-0.981256,-0.99998933,-0.9640849,0.9221209,-0.70514256,0.82273537,0.20706643,-0.19314419,0.2762867,-0.94789976,-0.088195965,0.6855176,0.9894243,0.91361547,0.97453773,0.72257686,-0.9994005,-0.9076748,0.8194012,-0.7475482,0.9145839,0.9130572,-0.836634,-0.9915099,0.99413455,-0.78152984,-0.6379446,-0.06729843,0.9968106,0.7475914,-0.99022996,0.7607987,0.2359205,-0.7315701,-0.86237687,-0.274562,-0.7501603,0.9395516,0.916469,-0.4227534,-0.42293838,-0.68410414,-0.999824,0.817019,0.8553069,0.9736035,0.9284625,-0.91691244,0.9098083,-0.9449536,-0.9142144,-0.09275734,-0.99933463,0.97189087,0.8895632,0.9108197,-0.70789903,-0.6163153,0.78649,-0.96280974,-0.946225,0.87131786,-0.9836838,0.94642097,-0.535676,-0.7473127,-0.99835294,0.8516406,-0.7084,0.86030674,-0.809049,-0.11568384,0.8230331,-0.004452834,0.9993832,-0.16923219,0.94269633,0.25141603,-0.9087226,-0.7840002,-0.7016747,-0.17196836,-0.61805004,0.7005397,0.78234375,-0.8984803,0.8739477,-0.13449311,-0.9162781,0.94982773,0.9649619,-0.8793861,-0.8963866,0.99769586,-0.71463907,0.8152411,-0.99940693,0.7310163,-0.47265917,0.94713223,0.56494874,0.99971265,0.89201,-0.93766147,-0.81690943,-0.898913,-0.9261931,0.7200055,0.96578735,-0.7779516,-0.49311048,-0.9744551,-0.79675895,0.9920079,-0.27545834,-0.84250414,0.82873464,-0.24668181,-0.999985,-0.9779016,0.919413,-0.89786583,-0.80138445,0.8875572,0.98294866,-0.9966957,0.4395205,-0.30253413,-0.88479215,-0.9994242,-0.7885552,-0.735221,0.96992546,-0.91915506,0.9209922,0.9637858,-0.99997026,-0.6457239,-0.90377825,0.6938446,-0.7944368,-0.9752997,-0.8335086,0.7817747,-0.8481143,0.9906639,-0.98347443,0.9608005,0.9456389,-0.8377485,0.9867848,-0.26581135,0.9762928,-0.9796728,0.8526136,0.87682676,0.9903276,-0.96992296,-0.9992413,0.98444766,-0.84955907,-0.84446347,-0.8304468,0.4521631,-0.99332786,-0.8883414,-0.898204,-0.88048834,0.84206736,-0.7180199,0.81615454,-0.99896955,0.2555733,-0.9852604,-0.91890645,-0.8174406,0.9999689,0.9865616,0.981531,-0.9373652,-0.89291096,-0.9838179,-0.6722034,-0.99999416,0.985692,0.90839094,0.94247967,0.9775984,0.7578673,-0.7589777,0.99771017,-0.9779313,0.990291,0.94802433,0.977148,0.9574358,-0.5734203,0.8672794,-0.28289413,-0.96211016,-0.7765468,-0.5585547,0.9990484,-0.85752636,0.6185893,0.9451667,-0.93139845,-0.7508867,-0.99961525,-0.9964108,0.98115236,0.9998235,0.5682494,-0.9770462,0.96228796,-0.7932974,-0.09510208,0.94002914,-0.9893081,0.8975677,-0.340584,0.9037864,0.99882054,-0.9107569,0.9439778,0.89591897,-0.7303269,0.6005132,-0.9563371,-0.9997431
