,col_name,feature_importance_vals
6919,PIAS4,5.165826674770485e-05
3023,ERCC3,5.1335103296410104e-05
9196,SRSF1,5.1328650393910584e-05
4611,ITGA2,5.1318740532862576e-05
5664,MIS18A,5.1242670648064496e-05
9158,SQLE,5.1187884712187675e-05
5523,MED12,5.117513300529726e-05
7022,PLCB4,5.109214221017912e-05
7609,QPRT,5.109120606116099e-05
4556,IQCB1,5.106467741335599e-05
4402,IFNGR1,5.106417618037266e-05
3400,FGD3,5.0943089071062365e-05
2834,EFNA5,5.0865025315698195e-05
216,ADSL,5.082035523068603e-05
7467,PSMD1,5.076971902571341e-05
7020,PLCB2,5.058805850906695e-05
6155,NDUFS5,5.0501519292604024e-05
4873,KLF2,5.044959648767662e-05
1056,BTG3,5.0382677552708905e-05
2868,EIF2AK2,5.031824371945877e-05
2240,CTNNB1,5.025417231168971e-05
5280,LTBP2,5.023341595726987e-05
4848,KIF24,5.0224947167757467e-05
6468,NXF1,5.019167515762582e-05
2150,CREB5,5.018445024409e-05
2262,CUL1,5.016107107892892e-05
1344,CAD,5.008867858053306e-05
10097,TRAPPC6A,5.007813615739346e-05
8688,SLC16A2,5.0051114459174295e-05
8530,SF3B4,5.003968498595686e-05
895,BAZ2A,5.003791432165791e-05
4375,IDS,5.001667507739372e-05
9591,TDRD6,4.9997895348496965e-05
9740,TLE4,4.995351835602308e-05
6429,NUDT21,4.991335746441249e-05
7765,RASGRP1,4.987201765100753e-05
4857,KIF5B,4.984481698871745e-05
6143,NDUFB4,4.98233928458201e-05
4148,HIST1H1D,4.9785966913217494e-05
5677,MKS1,4.967939110848909e-05
5542,MED30,4.966040713288049e-05
348,ALMS1,4.960211543531246e-05
10362,UBE2C,4.959978882377997e-05
6268,NLK,4.9473299106658975e-05
4367,IDE,4.9429882948551e-05
1057,BTK,4.9333634904786985e-05
7979,RNASEH2C,4.928192371410708e-05
10037,TP53RK,4.925913194033281e-05
4618,ITGA9,4.924235986786348e-05
3632,GAPDH,4.9131988867893245e-05
5841,MRPS34,4.911405912279266e-05
4226,HMGCR,4.90938376777614e-05
1705,CDK5RAP2,4.909062204861724e-05
3117,F11R,4.905000441840384e-05
1794,CFL1,4.9004756495098545e-05
9448,TAF1,4.886282078429688e-05
6756,PDHA1,4.8834612327762165e-05
4317,HSPA2,4.8756057888200444e-05
5772,MRI1,4.875372974852282e-05
8161,RPS19BP1,4.873980707228699e-05
6161,NDUFV3,4.8736116939752406e-05
10498,USO1,4.872946213586496e-05
560,ARHGAP11A,4.8728834455967166e-05
1860,CHST12,4.862347743010805e-05
4146,HIST1H1B,4.860072827629945e-05
9204,SRSF7,4.852150741105386e-05
4864,KITLG,4.8521154594549644e-05
4838,KIF16B,4.848954462674398e-05
10510,USP21,4.8481017055370156e-05
2976,EP300,4.847775008963987e-05
3408,FGFR1,4.844907107413887e-05
8109,RPL24,4.8430694343656236e-05
784,ATP5L,4.841997102504026e-05
375,AMT,4.8387479547347296e-05
2100,COX5A,4.836000498034292e-05
2189,CS,4.8351953026107926e-05
5827,MRPS17,4.8338130624450476e-05
2749,DYNC1H1,4.831215530403964e-05
3932,GRHPR,4.8287711351454514e-05
9693,THY1,4.817374534914402e-05
4301,HSD17B4,4.816607491132065e-05
9380,SUPT5H,4.8161316312171736e-05
10809,YKT6,4.81380544516587e-05
6699,PCK2,4.8016768310459994e-05
472,AP1S3,4.8013011342198715e-05
3103,EXOSC5,4.7897528012386966e-05
3069,ETS1,4.789290215267801e-05
8794,SLC35D2,4.781522771876413e-05
9645,TGFB2,4.7783450576424424e-05
10643,VTI1A,4.7756110241327685e-05
2853,EHD3,4.7752942633941036e-05
6691,PCF11,4.7751757544553736e-05
129,ACSL5,4.7725323436728e-05
2000,CNOT8,4.7715668458400055e-05
6970,PIP5K1A,4.7712874969035444e-05
2803,EDC4,4.7691879472740064e-05
7070,PLK3,4.7675681182659866e-05
8089,RPL10A,4.763297743005742e-05
501,APH1A,4.755204577166366e-05
7027,PLCH1,4.754763315155504e-05
4370,IDH3A,4.7544619842308466e-05
1893,CKAP5,4.752837760231789e-05
1900,CLASP2,4.7415819807821e-05
8917,SMC5,4.74028498431905e-05
6383,NSMCE1,4.737917602142261e-05
8202,RRAGC,4.7365708950709314e-05
7709,RALA,4.735895428955071e-05
1361,CAMK2D,4.7338523642810495e-05
10548,UTP15,4.7274729996178606e-05
9183,SRP72,4.726277221180908e-05
2752,DYNC1LI2,4.7198932761952723e-05
2129,CPSF4,4.712228183052502e-05
4323,HSPA8,4.711078132752041e-05
2706,DST,4.703015557444482e-05
7706,RAI1,4.699241871391608e-05
5032,LGMN,4.69822191890811e-05
8434,SEC62,4.6955462543197564e-05
11425,ZW10,4.6910422642643115e-05
1542,CCNA2,4.689953364836933e-05
9211,SSB,4.6873397482508716e-05
5787,MRPL21,4.684872522445333e-05
6751,PDGFC,4.6797659582317955e-05
592,ARHGEF16,4.678155815921715e-05
2048,COL8A1,4.6711606220548255e-05
4837,KIF13B,4.669261437081437e-05
5455,MAX,4.667116676885668e-05
10090,TRAPPC10,4.664000270672922e-05
6145,NDUFB6,4.660217140413946e-05
4119,HGF,4.6592888911006343e-05
1590,CD2,4.6492497727530674e-05
5263,LSM1,4.648484511449169e-05
6971,PIP5K1B,4.643779652336268e-05
7882,REV3L,4.641179410126684e-05
8487,SERPINA1,4.634378464293521e-05
5879,MTAP,4.631951267719195e-05
1538,CCL3,4.6274787479533714e-05
160,ADAM10,4.6228420500081206e-05
976,BLM,4.6204905739316996e-05
6414,NUDC,4.616628819134733e-05
10333,TYROBP,4.611841922954778e-05
6021,NADK,4.608381434804388e-05
10116,TRIM21,4.6076651409958476e-05
7088,PLXNA2,4.603617821601347e-05
4371,IDH3B,4.599855171731038e-05
6124,NDUFA2,4.596018752348522e-05
10540,USP7,4.5910898867654956e-05
10381,UBE2M,4.581049291046541e-05
10629,VPS4A,4.575594010564151e-05
6754,PDGFRB,4.570369130061198e-05
1431,CBLB,4.564545742996328e-05
2281,CXCL10,4.5582237898691765e-05
5826,MRPS15,4.550322960137866e-05
7228,PPIA,4.5472673813297714e-05
3800,GNAL,4.5438819981532457e-05
4419,IGF1,4.538474127527409e-05
5349,MALT1,4.52237958986993e-05
3796,GNA15,4.52210453213061e-05
772,ATP5C1,4.5200865807041385e-05
10288,TUBB2A,4.5198783314647476e-05
3794,GNA13,4.519823555361094e-05
3406,FGF2,4.513114569889992e-05
5217,LRP6,4.511953228792173e-05
5811,MRPL46,4.5107374924450244e-05
8456,SEMA4D,4.505055202081656e-05
2198,CSGALNACT2,4.5046978204674396e-05
9100,SPCS1,4.501913390325941e-05
586,ARHGDIB,4.5010771443160665e-05
4867,KLC4,4.5003285200861086e-05
1688,CDIPT,4.5002893998248904e-05
1581,CCT7,4.4989604251755876e-05
7806,RBM25,4.4979405118703237e-05
9292,STK11,4.496054443029388e-05
7200,POP7,4.487742370166905e-05
9476,TAOK1,4.484019850501397e-05
7574,PUS1,4.479648258228945e-05
319,ALDH3B1,4.472329866171794e-05
10716,WDR82,4.471496113030053e-05
5506,MDH1,4.4552024591946694e-05
698,ASNS,4.45504820653206e-05
7155,POLH,4.443617170601591e-05
4955,LAMA5,4.443497653290671e-05
4038,HAUS2,4.44182506918185e-05
10310,TWISTNB,4.4328822003555284e-05
6169,NEDD4,4.423102314752633e-05
9258,STAM2,4.422002455310821e-05
10644,VTI1B,4.4219869120501253e-05
8941,SMURF2,4.420826420068981e-05
10581,VCP,4.406264338471671e-05
1708,CDK7,4.398902911694117e-05
9197,SRSF10,4.398278087347325e-05
563,ARHGAP15,4.396788303543312e-05
774,ATP5E,4.3845711027100924e-05
5779,MRPL14,4.3833640585524755e-05
10778,XRCC1,4.379965253546148e-05
8948,SNAP29,4.362645019962376e-05
6912,PI4KA,4.354165721648629e-05
8411,SEC11A,4.353767573705297e-05
7404,PRPF6,4.347972689734328e-05
10683,WDR3,4.344674718000673e-05
8925,SMG6,4.3436092317961085e-05
5830,MRPS2,4.3383317312672124e-05
1806,CHCHD1,4.334509181857217e-05
6693,PCGF2,4.3344329294825454e-05
4614,ITGA5,4.333246024281415e-05
3848,GPAM,4.33137138154157e-05
4856,KIF4A,4.331104250928556e-05
10365,UBE2D3,4.330940974061657e-05
9273,STAT3,4.330928875333484e-05
9007,SNRPD2,4.330684306086578e-05
10760,XBP1,4.3279327858796864e-05
502,APH1B,4.326860430710921e-05
7691,RAD1,4.326109462733887e-05
679,ASAP1,4.3260455324273676e-05
9453,TAF15,4.3186132482403015e-05
380,ANAPC11,4.313117282470977e-05
4516,INPP4B,4.2995432684004386e-05
9598,TEC,4.2994333449104695e-05
9339,STX2,4.297747831451751e-05
10630,VPS4B,4.2947976267100514e-05
4128,HIBCH,4.2920703012929205e-05
7222,PPCS,4.2858295679160106e-05
6803,PELI3,4.27333623974846e-05
1780,CEP78,4.2661576962370435e-05
8891,SMAD3,4.264319592179023e-05
6402,NTN1,4.264241931580644e-05
1066,BUB3,4.2628826694204655e-05
2395,DCN,4.260174722529469e-05
7156,POLI,4.25990884143455e-05
7692,RAD17,4.25669321884925e-05
322,ALDH6A1,4.25656070859759e-05
4056,HCLS1,4.25623022124455e-05
2111,CPA3,4.24845320069905e-05
9464,TAF6,4.2464229401800296e-05
1191,C1R,4.244076080026979e-05
3963,GSTT1,4.241834662934707e-05
5847,MRPS9,4.239183375690258e-05
7015,PLAU,4.236741975336582e-05
5782,MRPL17,4.2366377899200485e-05
8531,SF3B5,4.2359734960392905e-05
260,AHCYL1,4.2354091139447275e-05
9006,SNRPD1,4.233853079627946e-05
8000,RNF135,4.2293165051492645e-05
2506,DGKH,4.229038582256915e-05
888,BARD1,4.2263609919836504e-05
10711,WDR75,4.2255587262528796e-05
1549,CCND3,4.223251495344672e-05
2050,COL9A2,4.217312606267744e-05
7071,PLK4,4.214106193529687e-05
4199,HJURP,4.2120141156614795e-05
491,APBB1,4.210355987984608e-05
4460,IL18,4.205344602041805e-05
3109,EXT2,4.2032299918960144e-05
1613,CD4,4.1990298311790095e-05
6141,NDUFB2,4.1907259577118776e-05
4112,HEXB,4.185756471900303e-05
4374,IDO1,4.184837278672787e-05
7551,PTPRC,4.182091520131227e-05
10268,TTF1,4.181487521792021e-05
6586,PAF1,4.1809229123675076e-05
2851,EHD1,4.1757338710628304e-05
9615,TET2,4.175574488796813e-05
8036,RNF31,4.170632264641795e-05
6938,PIGS,4.166930216746514e-05
3379,FDFT1,4.163388410697385e-05
5048,LILRB4,4.160135450435886e-05
7004,PLA2G6,4.150243541796674e-05
5270,LSM4,4.148185817620323e-05
5354,MAML3,4.1468838982657765e-05
4682,JUND,4.14585100280909e-05
3947,GSK3A,4.14578721469857e-05
7977,RNASEH2A,4.14073016612995e-05
2073,COPS7A,4.139395437400358e-05
7259,PPP1R12B,4.13432291745935e-05
7001,PLA2G4A,4.129365539087442e-05
5939,MVK,4.129123411145813e-05
6797,PECAM1,4.123275431311413e-05
2917,ELK1,4.122215415651891e-05
3380,FDPS,4.1180040732946566e-05
465,AP1B1,4.116009670254674e-05
2790,ECHDC1,4.113985605027455e-05
11427,ZWINT,4.1098077890320785e-05
128,ACSL4,4.100966372773813e-05
5461,MBD3,4.092799949012315e-05
3792,GNA11,4.086789007522804e-05
6160,NDUFV2,4.086709429277272e-05
5823,MRPS11,4.081720539271207e-05
9011,SNRPG,4.07954788303099e-05
652,ARNT2,4.0743623928672324e-05
10470,UNG,4.073643316983267e-05
605,ARHGEF9,4.073009582222872e-05
801,ATP6V1E1,4.067831456943885e-05
6963,PIN1,4.0660208296117165e-05
6527,OS9,4.05343762832462e-05
6174,NEIL2,4.049487286535553e-05
3978,GTF2IRD1,4.047091430894494e-05
2814,EEF1A1,4.041702969306453e-05
5909,MTMR2,4.0411304801925605e-05
1624,CD59,4.0398920021708857e-05
8426,SEC24C,4.038611796522728e-05
6757,PDHB,4.025973917210789e-05
2893,EIF4A3,4.025741883162062e-05
5539,MED27,4.020595237167212e-05
5936,MUT,4.019859353706378e-05
5004,LDHA,4.016957297144822e-05
4423,IGF2R,4.0135751521909775e-05
559,ARHGAP10,4.012470517759189e-05
8638,SIN3A,3.998854030369942e-05
2960,ENO2,3.994097723114884e-05
1050,BTC,3.990822779907323e-05
9549,TBX5,3.9895996602668815e-05
7221,PPCDC,3.988951734839255e-05
7199,POP5,3.988082561101272e-05
6122,NDUFA12,3.9779571952399585e-05
7696,RAD23B,3.9724275042674916e-05
3907,GPS1,3.970104161663375e-05
284,AKAP10,3.9642086360039194e-05
1382,CAPN3,3.9606824517389985e-05
2620,DNAJC24,3.958813018356891e-05
6313,NOP58,3.956567144576604e-05
8495,SERPINE2,3.9560592077674094e-05
2569,DLG1,3.953745925877264e-05
9472,TALDO1,3.949846072058651e-05
7939,RHOH,3.947874343037501e-05
9686,THRB,3.946972119609226e-05
4661,JAM2,3.944829483140976e-05
4332,HSPG2,3.9434901586988554e-05
1535,CCL21,3.942535231719655e-05
8181,RPS6KA2,3.940956168680014e-05
7881,REV1,3.940031698011108e-05
7546,PTPN6,3.930482697482008e-05
4527,INSR,3.930174614508858e-05
7976,RNASEH1,3.930079169238026e-05
5527,MED15,3.926566400637582e-05
3716,GGT7,3.923330537712279e-05
5800,MRPL37,3.919961228138373e-05
9463,TAF5L,3.916070103418161e-05
6646,PARP2,3.9080789634646446e-05
4650,ITSN1,3.900996409986244e-05
3795,GNA14,3.8867332889279936e-05
5802,MRPL39,3.885495962794476e-05
5001,LCP2,3.8831913418737086e-05
10473,UPF1,3.8824225705324215e-05
5371,MAOB,3.8805163170361715e-05
1576,CCT4,3.878527061785392e-05
4208,HLA-DQA1,3.877307284745677e-05
7988,RNF111,3.876909816584045e-05
6957,PIK3R4,3.874574605945852e-05
7884,REXO2,3.8735823521234964e-05
6151,NDUFS1,3.862870392347545e-05
5962,MYH11,3.861770405207538e-05
9678,THOC1,3.860446620310453e-05
5438,MARK4,3.85911094781477e-05
7969,RMI1,3.859021092809966e-05
8491,SERPINB8,3.857083477536951e-05
6764,PDK1,3.8491782195776e-05
4573,IRF1,3.8472350493415995e-05
6761,PDIA5,3.841298528604725e-05
2641,DNMT1,3.83657147943622e-05
6272,NLRC5,3.8360792426863973e-05
7232,PPIE,3.8338411566376e-05
4475,IL6R,3.829912663348978e-05
2902,EIF4G2,3.8292289754228754e-05
7788,RBBP8,3.823543480358729e-05
8762,SLC2A1,3.817127022380453e-05
9616,TET3,3.816969249853103e-05
2672,DPH3,3.810992500821005e-05
7599,PYGL,3.8097066744047224e-05
8707,SLC22A18,3.8094242839948635e-05
1867,CHSY3,3.8090615692873634e-05
3966,GTF2A1,3.805802632067449e-05
4845,KIF21B,3.793909819997601e-05
6775,PDP2,3.793310337764174e-05
8063,ROCK1,3.792506078201978e-05
3656,GBA2,3.792134548391984e-05
10494,USE1,3.7859067594161806e-05
10801,YIF1A,3.7833496912589644e-05
7302,PPP5C,3.781544727854243e-05
4058,HDAC1,3.7757792686166934e-05
2251,CTSE,3.775473659726021e-05
5207,LRP1,3.759246805871568e-05
7514,PTGR1,3.756147568810392e-05
9237,ST3GAL3,3.753351437373235e-05
8723,SLC25A17,3.751098559300422e-05
1851,CHPF,3.745407451380454e-05
791,ATP6V0A2,3.743856439458481e-05
2977,EP400,3.743146915332191e-05
8918,SMC6,3.74293570359896e-05
8574,SH2B3,3.741053336013395e-05
6323,NOXA1,3.74053463483156e-05
7759,RASAL2,3.735912164651941e-05
6620,PAPOLG,3.724689699247108e-05
474,AP2A2,3.7203659607489325e-05
5525,MED13L,3.719880092730294e-05
579,ARHGAP4,3.71273039254797e-05
9341,STX4,3.711016784896296e-05
8784,SLC35A3,3.710274018325995e-05
7507,PTGDS,3.709789160272801e-05
6619,PAPOLA,3.708579511931649e-05
2511,DHCR7,3.7081433813804886e-05
1773,CEP57,3.707958826803056e-05
1341,CACNB2,3.707358687957087e-05
8356,SCD,3.702074563901848e-05
8126,RPL37A,3.701401871927929e-05
5054,LIMK2,3.697411327393114e-05
9049,SOCS4,3.697034396534622e-05
389,ANGPT1,3.694938426471813e-05
10587,VEGFA,3.6880028385264895e-05
6836,PFKM,3.685570446094743e-05
1539,CCL4,3.684873168612495e-05
2492,DFFA,3.673528378053211e-05
8663,SKP2,3.671766480277501e-05
2105,COX7A2,3.649541695989018e-05
2581,DMD,3.6391088080187306e-05
1015,BRCA2,3.629583891149825e-05
10314,TXN,3.627592150486145e-05
9675,THG1L,3.624525668153812e-05
2265,CUL4A,3.6231407040951616e-05
6170,NEDD4L,3.62147799122316e-05
7441,PSEN1,3.6205463751588675e-05
4288,HS2ST1,3.6167611492251475e-05
1054,BTG1,3.616407760161495e-05
12,AACS,3.614161868276037e-05
2727,DUSP1,3.6133207612766024e-05
867,BABAM1,3.61278398598777e-05
4283,HPSE,3.6122279706145395e-05
2879,EIF2S3,3.6097309496723866e-05
3130,FADS2,3.608182333181276e-05
10101,TRDMT1,3.6077966601274404e-05
2753,DYNC2H1,3.60604899254004e-05
1738,CEBPB,3.605622714443458e-05
4514,INPP1,3.600367358305498e-05
3969,GTF2E1,3.599586476508282e-05
776,ATP5G1,3.593884251384448e-05
463,AOC3,3.592220324872659e-05
5273,LSM7,3.592207590033835e-05
8268,S100A10,3.587821138287731e-05
9200,SRSF3,3.587281671920769e-05
9275,STAT5A,3.583347656436112e-05
8527,SF3B1,3.5813296849832676e-05
9202,SRSF5,3.580091869231148e-05
3307,FBF1,3.566193759420107e-05
1764,CEP135,3.5612787417868766e-05
4099,HEPH,3.560128531174651e-05
8940,SMURF1,3.5557308778394894e-05
6916,PIAS1,3.551448301773409e-05
2892,EIF4A2,3.546712454929836e-05
169,ADAMTS1,3.537510044155239e-05
100,ACD,3.536527623020027e-05
4852,KIF2C,3.53548265068709e-05
1795,CFL2,3.531218814349411e-05
10656,WASF3,3.525304164694577e-05
1366,CAMKK2,3.519906543221378e-05
582,ARHGAP5,3.519825039575153e-05
9964,TNFRSF10B,3.518887730743577e-05
7517,PTGS2,3.518653663887423e-05
7206,POU2F1,3.516615505575898e-05
4225,HMGCL,3.516512043650375e-05
2071,COPS5,3.5158832564591716e-05
8867,SLC9A7,3.510086750723601e-05
2103,COX6B1,3.509818138634448e-05
3857,GPC3,3.507709966820235e-05
5844,MRPS5,3.5042190400138046e-05
2940,EMD,3.4934625163775587e-05
7114,PNKP,3.492112485288929e-05
10623,VPS37A,3.4917170947050655e-05
8887,SLU7,3.490376195221993e-05
2032,COL27A1,3.4897343226265756e-05
2895,EIF4E,3.488809730493122e-05
112,ACOT7,3.486654578066005e-05
5005,LDHB,3.482417825253492e-05
1577,CCT5,3.479454145200669e-05
5333,MAFK,3.478229405358819e-05
8253,RUNX2,3.4736797957835876e-05
763,ATP1B3,3.4728548301206254e-05
8095,RPL15,3.459104667823655e-05
2904,EIF4H,3.4525307207302964e-05
5269,LSM3,3.451579661416942e-05
7935,RHOC,3.4504025212264914e-05
3419,FHIT,3.4463066077432377e-05
9182,SRP68,3.444747859298731e-05
9475,TANK,3.444317699876802e-05
7112,PMVK,3.439473436121541e-05
5819,MRPL54,3.437320886125515e-05
2742,DUSP7,3.4350948000285194e-05
5046,LILRB2,3.434573839189607e-05
6130,NDUFA7,3.4339083390040496e-05
10595,VHL,3.416647843133857e-05
6600,PAK6,3.4156613419502086e-05
3407,FGF7,3.412966388378453e-05
2243,CTNND1,3.4069113020001725e-05
596,ARHGEF2,3.404831160021506e-05
5798,MRPL35,3.403014937318333e-05
740,ATG7,3.40211032730272e-05
5888,MTF1,3.388609792125408e-05
10792,YAP1,3.382616009167586e-05
2321,CYP1B1,3.3821176836568155e-05
2811,EDNRB,3.381309021320406e-05
1384,CAPN7,3.3766251840024076e-05
1852,CHPF2,3.37554886161666e-05
3019,ERBB3,3.3735813340030066e-05
469,AP1M2,3.3682368907232806e-05
6200,NFATC1,3.3675791614594065e-05
10589,VEGFC,3.366964848816259e-05
9976,TNFSF13B,3.3662036793202786e-05
5774,MRPL1,3.361778269051613e-05
6051,NAT10,3.357018698667302e-05
10705,WDR61,3.355261147139397e-05
3586,FZD8,3.3529433443719044e-05
779,ATP5H,3.351375536602483e-05
10483,UQCRC2,3.350926181855567e-05
7331,PRDX5,3.3478646986641643e-05
778,ATP5G3,3.3473667970549915e-05
304,AKT1S1,3.345055328666673e-05
1553,CCNG2,3.344290168975852e-05
6778,PDPR,3.343810553028211e-05
4277,HPRT1,3.3419117269936844e-05
7098,PMF1-BGLAP,3.341498434204974e-05
9734,TKT,3.338451729243493e-05
10367,UBE2E1,3.3346031761119283e-05
10561,VAMP2,3.330324856016467e-05
4349,IARS,3.3282702052735896e-05
7666,RAB5B,3.3260696451319606e-05
209,ADPGK,3.3219221842710585e-05
8087,RPIA,3.315377809765498e-05
4517,INPP5A,3.3149146859574764e-05
2829,EFEMP2,3.3148128909050896e-05
7353,PRKAB2,3.308324132503388e-05
1951,CLOCK,3.307317629850541e-05
5545,MED6,3.3070417954989425e-05
7960,RIOK2,3.30703594744801e-05
2405,DCTN5,3.302739563071537e-05
1864,CHST3,3.300606886245287e-05
2597,DNAJA3,3.290470955345899e-05
7376,PRKG1,3.2904203166813555e-05
9729,TJP1,3.2903738336314674e-05
9416,SYNJ2,3.2807646707274564e-05
4147,HIST1H1C,3.27760838112786e-05
6767,PDK4,3.275761461513691e-05
7710,RALB,3.2696871010802376e-05
10956,ZFYVE16,3.2645833144356446e-05
7218,PPARG,3.26200717267966e-05
3445,FKBP4,3.2606498668249406e-05
8451,SEMA3C,3.260408362061403e-05
2107,COX7B,3.258363749191281e-05
1822,CHD9,3.255896392264646e-05
8204,RRAS,3.251960883447352e-05
6893,PHKB,3.2479913790421754e-05
10685,WDR33,3.2474216433551705e-05
7407,PRPS2,3.2473761535265145e-05
5780,MRPL15,3.247314184941038e-05
10565,VAMP8,3.2454761450450264e-05
7698,RAD51AP1,3.243473259786356e-05
537,AQR,3.239798773462938e-05
10563,VAMP4,3.239020770728565e-05
3911,GPT2,3.238459128082328e-05
2280,CXCL1,3.237962282670336e-05
4047,HBEGF,3.237561448910989e-05
2867,EIF2AK1,3.237369192648797e-05
7959,RIOK1,3.234702041761641e-05
2931,ELOVL5,3.230662102304485e-05
1611,CD3E,3.2295373628480424e-05
5211,LRP2,3.228982000109681e-05
705,ASS1,3.2280576469754754e-05
8092,RPL13,3.223878832946307e-05
4637,ITK,3.2186574166049605e-05
6774,PDP1,3.217207179292158e-05
5215,LRP5,3.217103445387273e-05
3362,FBXW7,3.2160402529021105e-05
4940,KYNU,3.214282444234256e-05
6318,NOTCH1,3.209616512844622e-05
1958,CLSPN,3.2062609978731e-05
9167,SREBF1,3.204733840767368e-05
8314,SART1,3.203773300041436e-05
1632,CD80,3.1986889902668735e-05
6940,PIGU,3.1949529708585035e-05
3949,GSN,3.194704763839292e-05
132,ACSS2,3.194081151113219e-05
4291,HS6ST1,3.1921092319792546e-05
10741,WNT5A,3.191665538291652e-05
113,ACOT8,3.19157049110922e-05
3098,EXOSC1,3.188000129538383e-05
10749,WTAP,3.1843949657811136e-05
2655,DOCK9,3.180258156414941e-05
10364,UBE2D2,3.1791373359159644e-05
3326,FBXL3,3.175156660010823e-05
5812,MRPL47,3.171343856601757e-05
9179,SRP14,3.165885346237364e-05
3715,GGT5,3.165747622701199e-05
4358,ICAM5,3.165461575218405e-05
1380,CAPN13,3.165274378121607e-05
5529,MED17,3.161641739447637e-05
9985,TNKS,3.15937364182271e-05
880,BAIAP2,3.1459569453755436e-05
7760,RASAL3,3.144079819849031e-05
8999,SNRNP48,3.14030938450462e-05
10588,VEGFB,3.1367564920204724e-05
8069,RORC,3.134634706349551e-05
5483,MCF2L,3.1345052336571545e-05
7019,PLCB1,3.134255422485064e-05
8896,SMAD9,3.1215674307706926e-05
8705,SLC22A15,3.1200636819378886e-05
8893,SMAD5,3.1189747854216856e-05
4721,KCNMB3,3.1159882934394235e-05
10071,TRADD,3.108659290376181e-05
121,ACP5,3.107983988187995e-05
393,ANGPTL4,3.10630067728058e-05
6601,PALB2,3.0987743857316184e-05
3607,GADD45G,3.0961938352902504e-05
8526,SF3A3,3.095143045667415e-05
6663,PBX1,3.083075924818191e-05
4017,H2AFY,3.0817507644524785e-05
9329,STUB1,3.080074206062241e-05
5799,MRPL36,3.073152263193781e-05
692,ASF1A,3.0706390250455886e-05
10096,TRAPPC5,3.058210768872326e-05
5786,MRPL20,3.054364363487357e-05
4037,HAUS1,3.0423300996263744e-05
9203,SRSF6,3.0402631403621154e-05
7801,RBM17,3.0400017028743884e-05
2772,E2F4,3.0381720761432427e-05
5551,MEF2D,3.036870544409572e-05
3582,FZD4,3.0351812879867948e-05
10183,TSC2,3.031952386348936e-05
7838,RCAN1,3.024873056089151e-05
868,BACE1,3.0243799600963958e-05
4610,ITGA11,3.0226348839663002e-05
10015,TOP2A,3.0224296135482012e-05
478,AP3B1,3.016287664540694e-05
1594,CD247,3.015484003286226e-05
7519,PTK2B,2.9993726266534047e-05
4613,ITGA4,2.9976654601918758e-05
2125,CPSF1,2.9975942883398742e-05
5083,LMNB1,2.994109016404204e-05
591,ARHGEF12,2.9900608458669572e-05
6394,NT5C1B-RDH14,2.9882325365175706e-05
2746,DVL2,2.9821772257821755e-05
6798,PECR,2.973794283801768e-05
6634,PARK2,2.9729886386156486e-05
1365,CAMKK1,2.9719675631685487e-05
4490,IMPA1,2.9717404874933625e-05
4628,ITGB3BP,2.970654864606049e-05
7091,PLXNB2,2.9609992298691604e-05
8373,SCO1,2.9590062362945428e-05
6208,NFIA,2.955745274387202e-05
4623,ITGAX,2.954981472652863e-05
3861,GPD1L,2.9527210152097564e-05
10153,TRMT11,2.9470749139083917e-05
7329,PRDX3,2.9452012404362905e-05
4202,HK3,2.9426905725288703e-05
5392,MAP3K3,2.941659419705572e-05
9718,TIMM9,2.9394744518421808e-05
5520,MECR,2.9377912152575355e-05
6085,NCK1,2.934359947280777e-05
6300,NOL6,2.934124530523919e-05
3646,GATA2,2.9314093715653982e-05
4063,HDAC4,2.9224101792738684e-05
10691,WDR43,2.9220866253336472e-05
1758,CENPO,2.9202029411451874e-05
5694,MLYCD,2.9175803928237743e-05
10375,UBE2I,2.9119003539120806e-05
6104,NCSTN,2.9118022393959108e-05
1379,CAPN10,2.910559344225196e-05
8866,SLC9A6,2.9064887462646117e-05
8280,S1PR1,2.9058509853012557e-05
917,BCAT2,2.8969762837942445e-05
4320,HSPA5,2.89450979395794e-05
4617,ITGA8,2.892702122625661e-05
1427,CAV2,2.8917330345898596e-05
8998,SNRNP40,2.8912670917581915e-05
9335,STX17,2.88711478490838e-05
2745,DVL1,2.8832754901850223e-05
7689,RAC3,2.8828306769722847e-05
930,BCL2L13,2.876973036249043e-05
5432,MARCKS,2.8758753392839235e-05
7031,PLD1,2.8747304693209886e-05
3937,GRK5,2.8694005499556414e-05
4313,HSP90AB1,2.8683474487514525e-05
4293,HSBP1,2.8653932587846115e-05
6498,OGG1,2.8583435620580607e-05
4205,HLA-B,2.8501150080089924e-05
5488,MCM3,2.8489135886480617e-05
9155,SPTLC2,2.847920835707695e-05
7444,PSIP1,2.847788078864911e-05
6871,PHC2,2.8477379877445996e-05
2802,EDC3,2.8461686270020436e-05
2564,DLC1,2.8441813167144295e-05
3606,GADD45B,2.8394069166254737e-05
6142,NDUFB3,2.828450496045102e-05
1063,BTRC,2.8277844879471994e-05
6210,NFIC,2.8168295168029543e-05
10655,WASF2,2.8126674570872778e-05
593,ARHGEF17,2.8107894684071566e-05
3527,FRAT1,2.8080048453095796e-05
5806,MRPL42,2.8069183136490383e-05
6624,PAQR3,2.806292147152607e-05
2646,DOCK1,2.8038276234208472e-05
9205,SRSF8,2.8030682229795136e-05
1585,CD151,2.8029610715608353e-05
